timestamp,value,label
1122287400,2
1122289200,7
1122289200,12
1122291000,3
1122291000,18
1122292800,14
1122292800,10
1122294600,7
1122294600,7
1122296400,10
1122296400,17
1122298200,6
1122298200,10
1122300000,13
1122300000,8
1122301800,8
1122301800,5
1122303600,9
1122303600,0
1122305400,3
1122305400,3
1122307200,6
1122307200,1
1122309000,5
1122309000,0
1122310800,2
1122310800,4
1122312600,5
1122312600,3
1122314400,1
1122314400,0
1122316200,3
1122316200,0
1122318000,0
1122318000,3
1122319800,0
1122319800,2
1122321600,1
1122321600,0
1122323400,2
1122323400,0
1122325200,3
1122325200,0
1122327000,3
1122327000,0
1122328800,0
1122328800,0
1122330600,4
1122330600,0
1122332400,0
1122332400,0
1122334200,2
1122334200,0
1122336000,0
1122336000,0
1122337800,0
1122337800,0
1122339600,0
1122339600,0
1122341400,0
1122341400,0
1122343200,0
1122343200,0
1122345000,0
1122345000,0
1122346800,0
1122346800,0
1122348600,3
1122348600,2
1122350400,0
1122350400,3
1122352200,1
1122352200,2
1122354000,0
1122354000,5
1122355800,0
1122355800,0
1122357600,2
1122357600,2
1122359400,6
1122359400,5
1122361200,2
1122361200,6
1122363000,2
1122363000,6
1122364800,4
1122364800,7
1122366600,18
1122366600,22
1122368400,8
1122368400,9
1122370200,9
1122370200,26
1122372000,8
1122372000,13
1122373800,6
1122373800,3
1122375600,25
1122375600,12
1122377400,12
1122377400,12
1122379200,13
1122379200,11
1122381000,12
1122381000,11
1122382800,11
1122382800,18
1122384600,4
1122384600,7
1122386400,8
1122386400,5
1122388200,4
1122388200,7
1122390000,17
1122390000,6
1122391800,10
1122391800,5
1122393600,8
1122393600,3
1122395400,6
1122395400,3
1122397200,7
1122397200,2
1122399000,1
1122399000,2
1122400800,2
1122400800,0
1122402600,0
1122402600,0
1122404400,2
1122404400,1
1122406200,0
1122406200,0
1122408000,2
1122408000,0
1122409800,0
1122409800,1
1122411600,1
1122411600,0
1122413400,0
1122413400,0
1122415200,1
1122415200,0
1122417000,2
1122417000,0
1122418800,0
1122418800,0
1122420600,0
1122420600,0
1122422400,0
1122422400,0
1122424200,0
1122424200,0
1122426000,0
1122426000,0
1122427800,1
1122427800,0
1122429600,0
1122429600,0
1122431400,0
1122431400,0
1122433200,0
1122433200,0
1122435000,0
1122435000,0
1122436800,1
1122436800,1
1122438600,0
1122438600,0
1122440400,0
1122440400,2
1122442200,0
1122442200,0
1122444000,0
1122444000,2
1122445800,0
1122445800,1
1122447600,2
1122447600,4
1122449400,1
1122449400,4
1122451200,6
1122451200,12
1122453000,7
1122453000,23
1122454800,11
1122454800,18
1122456600,14
1122456600,61
1122458400,14
1122458400,18
1122460200,6
1122460200,7
1122462000,33
1122462000,12
1122463800,24
1122463800,14
1122465600,4
1122465600,8
1122467400,6
1122467400,11
1122469200,17
1122469200,8
1122471000,15
1122471000,13
1122472800,9
1122472800,7
1122474600,7
1122474600,5
1122476400,16
1122476400,5
1122478200,13
1122478200,3
1122480000,7
1122480000,4
1122481800,2
1122481800,0
1122483600,1
1122483600,0
1122485400,1
1122485400,1
1122487200,3
1122487200,1
1122489000,2
1122489000,0
1122490800,0
1122490800,0
1122492600,1
1122492600,0
1122494400,0
1122494400,2
1122496200,0
1122496200,0
1122498000,1
1122498000,0
1122499800,2
1122499800,0
1122501600,0
1122501600,0
1122503400,0
1122503400,0
1122505200,2
1122505200,0
1122507000,0
1122507000,0
1122508800,0
1122508800,0
1122510600,0
1122510600,0
1122512400,0
1122512400,0
1122514200,0
1122514200,0
1122516000,0
1122516000,0
1122517800,2
1122517800,0
1122519600,0
1122519600,0
1122521400,0
1122521400,0
1122523200,0
1122523200,0
1122525000,0
1122525000,0
1122526800,1
1122526800,3
1122528600,0
1122528600,0
1122530400,3
1122530400,3
1122532200,2
1122532200,13
1122534000,0
1122534000,9
1122535800,11
1122535800,11
1122537600,3
1122537600,16
1122539400,7
1122539400,17
1122541200,7
1122541200,7
1122543000,14
1122543000,23
1122544800,28
1122544800,23
1122546600,21
1122546600,9
1122548400,10
1122548400,11
1122550200,19
1122550200,31
1122552000,11
1122552000,25
1122553800,12
1122553800,11
1122555600,9
1122555600,10
1122557400,14
1122557400,16
1122559200,9
1122559200,8
1122561000,10
1122561000,6
1122562800,8
1122562800,1
1122564600,14
1122564600,6
1122566400,15
1122566400,5
1122568200,4
1122568200,0
1122570000,2
1122570000,0
1122571800,0
1122571800,1
1122573600,2
1122573600,1
1122575400,0
1122575400,2
1122577200,0
1122577200,1
1122579000,0
1122579000,1
1122580800,1
1122580800,0
1122582600,0
1122582600,0
1122584400,3
1122584400,1
1122586200,0
1122586200,0
1122588000,4
1122588000,0
1122589800,1
1122589800,1
1122591600,0
1122591600,0
1122593400,1
1122593400,0
1122595200,0
1122595200,0
1122597000,0
1122597000,0
1122598800,2
1122598800,0
1122600600,0
1122600600,0
1122602400,0
1122602400,0
1122604200,0
1122604200,0
1122606000,0
1122606000,0
1122607800,0
1122607800,0
1122609600,3
1122609600,3
1122611400,0
1122611400,0
1122613200,0
1122613200,0
1122615000,0
1122615000,2
1122616800,0
1122616800,8
1122618600,3
1122618600,6
1122620400,1
1122620400,25
1122622200,15
1122622200,25
1122624000,26
1122624000,12
1122625800,13
1122625800,12
1122627600,9
1122627600,2
1122629400,6
1122629400,17
1122631200,23
1122631200,9
1122633000,12
1122633000,12
1122634800,11
1122634800,15
1122636600,3
1122636600,21
1122638400,7
1122638400,19
1122640200,4
1122640200,8
1122642000,9
1122642000,8
1122643800,5
1122643800,7
1122645600,8
1122645600,4
1122647400,20
1122647400,6
1122649200,6
1122649200,4
1122651000,3
1122651000,3
1122652800,6
1122652800,0
1122654600,4
1122654600,3
1122656400,1
1122656400,0
1122658200,0
1122658200,0
1122660000,0
1122660000,0
1122661800,1
1122661800,0
1122663600,2
1122663600,0
1122665400,1
1122665400,1
1122667200,1
1122667200,0
1122669000,5
1122669000,0
1122670800,1
1122670800,0
1122672600,3
1122672600,0
1122674400,0
1122674400,0
1122676200,2
1122676200,0
1122678000,0
1122678000,0
1122679800,2
1122679800,0
1122681600,0
1122681600,0
1122683400,1
1122683400,0
1122685200,0
1122685200,0
1122687000,0
1122687000,0
1122688800,0
1122688800,0
1122690600,0
1122690600,0
1122692400,0
1122692400,0
1122694200,0
1122694200,0
1122696000,0
1122696000,0
1122697800,0
1122697800,3
1122699600,0
1122699600,0
1122701400,0
1122701400,0
1122703200,0
1122703200,0
1122705000,0
1122705000,0
1122706800,0
1122706800,0
1122708600,0
1122708600,0
1122710400,0
1122710400,0
1122712200,0
1122712200,0
1122714000,0
1122714000,0
1122715800,0
1122715800,0
1122717600,0
1122717600,0
1122719400,0
1122719400,0
1122721200,0
1122721200,0
1122723000,1
1122723000,0
1122724800,1
1122724800,2
1122726600,0
1122726600,0
1122728400,0
1122728400,0
1122730200,2
1122730200,1
1122732000,1
1122732000,0
1122733800,0
1122733800,0
1122735600,2
1122735600,2
1122737400,1
1122737400,1
1122739200,0
1122739200,0
1122741000,0
1122741000,0
1122742800,0
1122742800,0
1122744600,1
1122744600,0
1122746400,0
1122746400,0
1122748200,0
1122748200,0
1122750000,0
1122750000,0
1122751800,0
1122751800,0
1122753600,0
1122753600,0
1122755400,1
1122755400,0
1122757200,0
1122757200,0
1122759000,0
1122759000,0
1122760800,0
1122760800,0
1122762600,0
1122762600,0
1122764400,0
1122764400,0
1122766200,0
1122766200,0
1122768000,1
1122768000,0
1122769800,0
1122769800,0
1122771600,0
1122771600,0
1122773400,0
1122773400,0
1122775200,0
1122775200,0
1122777000,0
1122777000,0
1122778800,0
1122778800,0
1122780600,0
1122780600,0
1122782400,0
1122782400,0
1122784200,0
1122784200,0
1122786000,0
1122786000,0
1122787800,0
1122787800,0
1122789600,0
1122789600,0
1122791400,0
1122791400,0
1122793200,0
1122793200,0
1122795000,0
1122795000,0
1122796800,0
1122796800,0
1122798600,0
1122798600,0
1122800400,0
1122800400,0
1122802200,0
1122802200,0
1122804000,1
1122804000,0
1122805800,2
1122805800,1
1122807600,1
1122807600,1
1122809400,0
1122809400,1
1122811200,0
1122811200,1
1122813000,0
1122813000,0
1122814800,0
1122814800,0
1122816600,3
1122816600,2
1122818400,0
1122818400,0
1122820200,2
1122820200,1
1122822000,1
1122822000,0
1122823800,0
1122823800,0
1122825600,0
1122825600,0
1122827400,0
1122827400,0
1122829200,3
1122829200,0
1122831000,4
1122831000,2
1122832800,1
1122832800,0
1122834600,0
1122834600,0
1122836400,1
1122836400,0
1122838200,1
1122838200,0
1122840000,1
1122840000,0
1122841800,0
1122841800,0
1122843600,2
1122843600,0
1122845400,0
1122845400,0
1122847200,1
1122847200,0
1122849000,0
1122849000,0
1122850800,0
1122850800,0
1122852600,0
1122852600,0
1122854400,0
1122854400,0
1122856200,0
1122856200,0
1122858000,0
1122858000,0
1122859800,0
1122859800,0
1122861600,0
1122861600,0
1122863400,0
1122863400,0
1122865200,0
1122865200,0
1122867000,0
1122867000,0
1122868800,0
1122868800,0
1122870600,0
1122870600,1
1122872400,1
1122872400,4
1122874200,2
1122874200,5
1122876000,6
1122876000,11
1122877800,0
1122877800,2
1122879600,2
1122879600,5
1122881400,6
1122881400,4
1122883200,5
1122883200,10
1122885000,8
1122885000,10
1122886800,7
1122886800,8
1122888600,8
1122888600,10
1122890400,18
1122890400,11
1122892200,9
1122892200,10
1122894000,3
1122894000,15
1122895800,5
1122895800,15
1122897600,11
1122897600,14
1122899400,12
1122899400,6
1122901200,10
1122901200,10
1122903000,13
1122903000,12
1122904800,9
1122904800,8
1122906600,7
1122906600,3
1122908400,6
1122908400,5
1122910200,7
1122910200,2
1122912000,6
1122912000,3
1122913800,3
1122913800,0
1122915600,4
1122915600,2
1122917400,0
1122917400,0
1122919200,2
1122919200,1
1122921000,2
1122921000,1
1122922800,7
1122922800,5
1122924600,0
1122924600,0
1122926400,2
1122926400,0
1122928200,0
1122928200,0
1122930000,1
1122930000,0
1122931800,3
1122931800,1
1122933600,2
1122933600,0
1122935400,0
1122935400,0
1122937200,1
1122937200,0
1122939000,0
1122939000,0
1122940800,1
1122940800,0
1122942600,0
1122942600,0
1122944400,0
1122944400,0
1122946200,0
1122946200,0
1122948000,0
1122948000,0
1122949800,0
1122949800,0
1122951600,1
1122951600,0
1122953400,3
1122953400,3
1122955200,2
1122955200,2
1122957000,2
1122957000,1
1122958800,0
1122958800,1
1122960600,0
1122960600,1
1122962400,1
1122962400,1
1122964200,3
1122964200,3
1122966000,3
1122966000,9
1122967800,2
1122967800,7
1122969600,8
1122969600,8
1122971400,7
1122971400,7
1122973200,11
1122973200,9
1122975000,11
1122975000,13
1122976800,12
1122976800,5
1122978600,8
1122978600,9
1122980400,9
1122980400,13
1122982200,16
1122982200,14
1122984000,9
1122984000,15
1122985800,6
1122985800,8
1122987600,9
1122987600,20
1122989400,10
1122989400,23
1122991200,7
1122991200,14
1122993000,15
1122993000,4
1122994800,9
1122994800,6
1122996600,10
1122996600,12
1122998400,11
1122998400,4
1123000200,5
1123000200,0
1123002000,8
1123002000,2
1123003800,1
1123003800,1
1123005600,2
1123005600,2
1123007400,3
1123007400,3
1123009200,1
1123009200,1
1123011000,1
1123011000,2
1123012800,0
1123012800,0
1123014600,1
1123014600,0
1123016400,0
1123016400,0
1123018200,0
1123018200,0
1123020000,0
1123020000,0
1123021800,0
1123021800,0
1123023600,1
1123023600,0
1123025400,0
1123025400,0
1123027200,0
1123027200,0
1123029000,0
1123029000,0
1123030800,0
1123030800,0
1123032600,0
1123032600,0
1123034400,0
1123034400,0
1123036200,0
1123036200,0
1123038000,0
1123038000,1
1123039800,0
1123039800,0
1123041600,0
1123041600,0
1123043400,2
1123043400,3
1123045200,1
1123045200,1
1123047000,1
1123047000,4
1123048800,0
1123048800,0
1123050600,1
1123050600,4
1123052400,2
1123052400,4
1123054200,4
1123054200,8
1123056000,4
1123056000,19
1123057800,6
1123057800,6
1123059600,13
1123059600,13
1123061400,3
1123061400,18
1123063200,15
1123063200,17
1123065000,8
1123065000,4
1123066800,6
1123066800,13
1123068600,26
1123068600,21
1123070400,9
1123070400,15
1123072200,5
1123072200,12
1123074000,10
1123074000,6
1123075800,9
1123075800,13
1123077600,13
1123077600,8
1123079400,8
1123079400,10
1123081200,8
1123081200,7
1123083000,6
1123083000,2
1123084800,7
1123084800,3
1123086600,3
1123086600,0
1123088400,0
1123088400,1
1123090200,12
1123090200,3
1123092000,1
1123092000,0
1123093800,0
1123093800,1
1123095600,0
1123095600,3
1123097400,4
1123097400,1
1123099200,0
1123099200,1
1123101000,2
1123101000,1
1123102800,0
1123102800,0
1123104600,3
1123104600,0
1123106400,0
1123106400,0
1123108200,0
1123108200,0
1123110000,0
1123110000,0
1123111800,2
1123111800,1
1123113600,0
1123113600,0
1123115400,0
1123115400,0
1123117200,0
1123117200,0
1123119000,0
1123119000,0
1123120800,0
1123120800,0
1123122600,0
1123122600,0
1123124400,0
1123124400,0
1123126200,0
1123126200,0
1123128000,0
1123128000,0
1123129800,0
1123129800,0
1123131600,0
1123131600,2
1123133400,0
1123133400,0
1123135200,1
1123135200,2
1123137000,1
1123137000,1
1123138800,0
1123138800,8
1123140600,1
1123140600,11
1123142400,12
1123142400,8
1123144200,9
1123144200,15
1123146000,5
1123146000,4
1123147800,10
1123147800,6
1123149600,14
1123149600,2
1123151400,5
1123151400,4
1123153200,7
1123153200,17
1123155000,9
1123155000,17
1123156800,3
1123156800,14
1123158600,12
1123158600,10
1123160400,19
1123160400,21
1123162200,17
1123162200,12
1123164000,18
1123164000,36
1123165800,28
1123165800,44
1123167600,6
1123167600,6
1123169400,21
1123169400,5
1123171200,40
1123171200,20
1123173000,13
1123173000,8
1123174800,0
1123174800,0
1123176600,1
1123176600,1
1123178400,2
1123178400,1
1123180200,0
1123180200,0
1123182000,0
1123182000,0
1123183800,3
1123183800,0
1123185600,1
1123185600,0
1123187400,2
1123187400,2
1123189200,3
1123189200,3
1123191000,2
1123191000,0
1123192800,0
1123192800,0
1123194600,0
1123194600,0
1123196400,0
1123196400,0
1123198200,1
1123198200,0
1123200000,0
1123200000,0
1123201800,1
1123201800,0
1123203600,0
1123203600,0
1123205400,0
1123205400,0
1123207200,2
1123207200,0
1123209000,0
1123209000,0
1123210800,0
1123210800,1
1123212600,0
1123212600,0
1123214400,1
1123214400,1
1123216200,0
1123216200,1
1123218000,0
1123218000,0
1123219800,0
1123219800,0
1123221600,2
1123221600,7
1123223400,1
1123223400,7
1123225200,7
1123225200,22
1123227000,16
1123227000,23
1123228800,16
1123228800,6
1123230600,15
1123230600,16
1123232400,4
1123232400,8
1123234200,5
1123234200,12
1123236000,17
1123236000,7
1123237800,12
1123237800,8
1123239600,7
1123239600,18
1123241400,4
1123241400,19
1123243200,10
1123243200,10
1123245000,5
1123245000,9
1123246800,2
1123246800,7
1123248600,14
1123248600,8
1123250400,13
1123250400,7
1123252200,6
1123252200,4
1123254000,11
1123254000,4
1123255800,9
1123255800,6
1123257600,6
1123257600,2
1123259400,1
1123259400,0
1123261200,0
1123261200,0
1123263000,1
1123263000,2
1123264800,2
1123264800,0
1123266600,0
1123266600,0
1123268400,3
1123268400,2
1123270200,1
1123270200,0
1123272000,1
1123272000,2
1123273800,2
1123273800,1
1123275600,0
1123275600,0
1123277400,1
1123277400,0
1123279200,0
1123279200,0
1123281000,0
1123281000,0
1123282800,0
1123282800,0
1123284600,0
1123284600,0
1123286400,0
1123286400,0
1123288200,0
1123288200,0
1123290000,0
1123290000,0
1123291800,0
1123291800,0
1123293600,0
1123293600,0
1123295400,0
1123295400,0
1123297200,0
1123297200,0
1123299000,0
1123299000,0
1123300800,0
1123300800,0
1123302600,0
1123302600,0
1123304400,0
1123304400,0
1123306200,0
1123306200,0
1123308000,0
1123308000,0
1123309800,0
1123309800,0
1123311600,0
1123311600,0
1123313400,0
1123313400,0
1123315200,1
1123315200,0
1123317000,0
1123317000,0
1123318800,1
1123318800,1
1123320600,0
1123320600,0
1123322400,0
1123322400,0
1123324200,0
1123324200,0
1123326000,3
1123326000,1
1123327800,0
1123327800,0
1123329600,0
1123329600,0
1123331400,0
1123331400,0
1123333200,0
1123333200,0
1123335000,2
1123335000,1
1123336800,0
1123336800,0
1123338600,2
1123338600,0
1123340400,0
1123340400,0
1123342200,0
1123342200,0
1123344000,1
1123344000,0
1123345800,0
1123345800,0
1123347600,0
1123347600,0
1123349400,0
1123349400,0
1123351200,8
1123351200,2
1123353000,0
1123353000,0
1123354800,0
1123354800,0
1123356600,0
1123356600,0
1123358400,0
1123358400,0
1123360200,1
1123360200,0
1123362000,0
1123362000,0
1123363800,0
1123363800,0
1123365600,0
1123365600,0
1123367400,0
1123367400,0
1123369200,0
1123369200,0
1123371000,0
1123371000,0
1123372800,2
1123372800,0
1123374600,0
1123374600,0
1123376400,0
1123376400,0
1123378200,0
1123378200,0
1123380000,0
1123380000,0
1123381800,0
1123381800,0
1123383600,0
1123383600,0
1123385400,0
1123385400,0
1123387200,0
1123387200,0
1123389000,0
1123389000,0
1123390800,0
1123390800,0
1123392600,0
1123392600,0
1123394400,0
1123394400,0
1123396200,0
1123396200,0
1123398000,0
1123398000,0
1123399800,0
1123399800,0
1123401600,0
1123401600,0
1123403400,0
1123403400,0
1123405200,0
1123405200,0
1123407000,0
1123407000,0
1123408800,1
1123408800,0
1123410600,1
1123410600,2
1123412400,0
1123412400,0
1123414200,0
1123414200,0
1123416000,2
1123416000,0
1123417800,0
1123417800,0
1123419600,0
1123419600,0
1123421400,0
1123421400,0
1123423200,0
1123423200,0
1123425000,1
1123425000,0
1123426800,0
1123426800,0
1123428600,0
1123428600,0
1123430400,0
1123430400,0
1123432200,1
1123432200,0
1123434000,3
1123434000,2
1123435800,0
1123435800,1
1123437600,0
1123437600,0
1123439400,0
1123439400,0
1123441200,0
1123441200,0
1123443000,0
1123443000,0
1123444800,0
1123444800,0
1123446600,0
1123446600,0
1123448400,3
1123448400,0
1123450200,0
1123450200,0
1123452000,1
1123452000,0
1123453800,0
1123453800,0
1123455600,0
1123455600,0
1123457400,0
1123457400,0
1123459200,0
1123459200,0
1123461000,0
1123461000,0
1123462800,0
1123462800,0
1123464600,0
1123464600,0
1123466400,0
1123466400,0
1123468200,0
1123468200,0
1123470000,0
1123470000,0
1123471800,2
1123471800,0
1123473600,1
1123473600,0
1123475400,0
1123475400,0
1123477200,1
1123477200,0
1123479000,0
1123479000,2
1123480800,1
1123480800,3
1123482600,1
1123482600,2
1123484400,3
1123484400,6
1123486200,2
1123486200,14
1123488000,6
1123488000,8
1123489800,1
1123489800,11
1123491600,6
1123491600,12
1123493400,8
1123493400,6
1123495200,16
1123495200,14
1123497000,12
1123497000,6
1123498800,6
1123498800,25
1123500600,13
1123500600,25
1123502400,16
1123502400,18
1123504200,3
1123504200,10
1123506000,7
1123506000,10
1123507800,9
1123507800,7
1123509600,8
1123509600,3
1123511400,11
1123511400,11
1123513200,11
1123513200,9
1123515000,14
1123515000,5
1123516800,13
1123516800,5
1123518600,11
1123518600,6
1123520400,2
1123520400,1
1123522200,2
1123522200,1
1123524000,0
1123524000,0
1123525800,0
1123525800,2
1123527600,0
1123527600,0
1123529400,1
1123529400,1
1123531200,2
1123531200,0
1123533000,1
1123533000,0
1123534800,2
1123534800,0
1123536600,0
1123536600,0
1123538400,0
1123538400,0
1123540200,0
1123540200,0
1123542000,0
1123542000,0
1123543800,0
1123543800,0
1123545600,0
1123545600,0
1123547400,0
1123547400,0
1123549200,0
1123549200,0
1123551000,1
1123551000,0
1123552800,0
1123552800,0
1123554600,0
1123554600,0
1123556400,0
1123556400,0
1123558200,0
1123558200,1
1123560000,1
1123560000,1
1123561800,0
1123561800,0
1123563600,0
1123563600,1
1123565400,0
1123565400,0
1123567200,0
1123567200,2
1123569000,0
1123569000,3
1123570800,3
1123570800,5
1123572600,6
1123572600,15
1123574400,1
1123574400,25
1123576200,3
1123576200,9
1123578000,13
1123578000,4
1123579800,9
1123579800,25
1123581600,13
1123581600,22
1123583400,11
1123583400,8
1123585200,19
1123585200,22
1123587000,16
1123587000,18
1123588800,13
1123588800,12
1123590600,4
1123590600,7
1123592400,15
1123592400,12
1123594200,13
1123594200,10
1123596000,11
1123596000,4
1123597800,13
1123597800,21
1123599600,12
1123599600,13
1123601400,9
1123601400,18
1123603200,15
1123603200,6
1123605000,10
1123605000,6
1123606800,0
1123606800,0
1123608600,0
1123608600,0
1123610400,0
1123610400,0
1123612200,0
1123612200,0
1123614000,0
1123614000,0
1123615800,0
1123615800,0
1123617600,0
1123617600,0
1123619400,0
1123619400,0
1123621200,0
1123621200,0
1123623000,0
1123623000,0
1123624800,0
1123624800,0
1123626600,0
1123626600,0
1123628400,0
1123628400,0
1123630200,0
1123630200,0
1123632000,0
1123632000,0
1123633800,0
1123633800,0
1123635600,0
1123635600,0
1123637400,0
1123637400,0
1123639200,0
1123639200,0
1123641000,0
1123641000,0
1123642800,0
1123642800,0
1123644600,2
1123644600,1
1123646400,2
1123646400,1
1123648200,0
1123648200,0
1123650000,0
1123650000,3
1123651800,3
1123651800,15
1123653600,0
1123653600,5
1123655400,2
1123655400,2
1123657200,2
1123657200,4
1123659000,5
1123659000,9
1123660800,5
1123660800,8
1123662600,8
1123662600,15
1123664400,8
1123664400,17
1123666200,11
1123666200,14
1123668000,20
1123668000,15
1123669800,12
1123669800,16
1123671600,11
1123671600,11
1123673400,8
1123673400,15
1123675200,11
1123675200,20
1123677000,7
1123677000,8
1123678800,13
1123678800,6
1123680600,15
1123680600,10
1123682400,9
1123682400,6
1123684200,5
1123684200,7
1123686000,25
1123686000,6
1123687800,10
1123687800,1
1123689600,4
1123689600,2
1123691400,6
1123691400,2
1123693200,1
1123693200,3
1123695000,2
1123695000,3
1123696800,1
1123696800,0
1123698600,1
1123698600,0
1123700400,1
1123700400,0
1123702200,2
1123702200,2
1123704000,3
1123704000,0
1123705800,1
1123705800,0
1123707600,1
1123707600,2
1123709400,1
1123709400,0
1123711200,0
1123711200,0
1123713000,0
1123713000,0
1123714800,0
1123714800,0
1123716600,0
1123716600,0
1123718400,0
1123718400,0
1123720200,0
1123720200,0
1123722000,0
1123722000,0
1123723800,0
1123723800,0
1123725600,1
1123725600,1
1123727400,0
1123727400,0
1123729200,2
1123729200,2
1123731000,0
1123731000,0
1123732800,0
1123732800,0
1123734600,0
1123734600,0
1123736400,0
1123736400,0
1123738200,2
1123738200,3
1123740000,0
1123740000,0
1123741800,0
1123741800,1
1123743600,0
1123743600,8
1123745400,4
1123745400,9
1123747200,5
1123747200,5
1123749000,5
1123749000,11
1123750800,15
1123750800,15
1123752600,10
1123752600,6
1123754400,15
1123754400,14
1123756200,13
1123756200,6
1123758000,1
1123758000,11
1123759800,6
1123759800,18
1123761600,7
1123761600,10
1123763400,4
1123763400,12
1123765200,16
1123765200,16
1123767000,3
1123767000,13
1123768800,10
1123768800,1
1123770600,3
1123770600,9
1123772400,8
1123772400,4
1123774200,8
1123774200,3
1123776000,8
1123776000,6
1123777800,2
1123777800,4
1123779600,2
1123779600,0
1123781400,5
1123781400,5
1123783200,6
1123783200,3
1123785000,2
1123785000,5
1123786800,3
1123786800,1
1123788600,2
1123788600,1
1123790400,2
1123790400,0
1123792200,2
1123792200,0
1123794000,1
1123794000,1
1123795800,0
1123795800,0
1123797600,2
1123797600,2
1123799400,4
1123799400,0
1123801200,0
1123801200,0
1123803000,0
1123803000,0
1123804800,0
1123804800,0
1123806600,0
1123806600,0
1123808400,0
1123808400,0
1123810200,0
1123810200,0
1123812000,0
1123812000,0
1123813800,1
1123813800,1
1123815600,0
1123815600,1
1123817400,3
1123817400,1
1123819200,0
1123819200,1
1123821000,0
1123821000,0
1123822800,0
1123822800,0
1123824600,0
1123824600,0
1123826400,2
1123826400,10
1123828200,6
1123828200,7
1123830000,3
1123830000,19
1123831800,6
1123831800,24
1123833600,19
1123833600,21
1123835400,14
1123835400,12
1123837200,8
1123837200,3
1123839000,7
1123839000,14
1123840800,21
1123840800,10
1123842600,9
1123842600,7
1123844400,12
1123844400,16
1123846200,8
1123846200,12
1123848000,9
1123848000,22
1123849800,12
1123849800,11
1123851600,7
1123851600,9
1123853400,4
1123853400,8
1123855200,5
1123855200,6
1123857000,12
1123857000,8
1123858800,10
1123858800,3
1123860600,7
1123860600,3
1123862400,6
1123862400,2
1123864200,2
1123864200,1
1123866000,0
1123866000,0
1123867800,1
1123867800,0
1123869600,1
1123869600,0
1123871400,1
1123871400,0
1123873200,0
1123873200,0
1123875000,0
1123875000,0
1123876800,0
1123876800,0
1123878600,0
1123878600,0
1123880400,0
1123880400,0
1123882200,1
1123882200,1
1123884000,0
1123884000,0
1123885800,1
1123885800,0
1123887600,0
1123887600,0
1123889400,0
1123889400,0
1123891200,0
1123891200,0
1123893000,0
1123893000,0
1123894800,0
1123894800,0
1123896600,0
1123896600,0
1123898400,0
1123898400,0
1123900200,0
1123900200,0
1123902000,0
1123902000,0
1123903800,0
1123903800,0
1123905600,0
1123905600,0
1123907400,0
1123907400,0
1123909200,0
1123909200,0
1123911000,0
1123911000,0
1123912800,0
1123912800,0
1123914600,0
1123914600,1
1123916400,0
1123916400,0
1123918200,1
1123918200,0
1123920000,1
1123920000,2
1123921800,0
1123921800,0
1123923600,2
1123923600,1
1123925400,5
1123925400,4
1123927200,3
1123927200,3
1123929000,2
1123929000,7
1123930800,2
1123930800,0
1123932600,0
1123932600,2
1123934400,3
1123934400,0
1123936200,0
1123936200,0
1123938000,0
1123938000,3
1123939800,3
1123939800,0
1123941600,1
1123941600,1
1123943400,2
1123943400,0
1123945200,0
1123945200,0
1123947000,0
1123947000,0
1123948800,0
1123948800,0
1123950600,0
1123950600,0
1123952400,0
